source,lineNumber,reference,personReference,neighbourhood,folio,baseSurname,givenName,surnamePrefix,disambiguatingDescription,related,altName
KLAC02572000280_2R.txt,31,""" , Semack Valensa, Isack Abraham                        d         575v","Selijn, Semack Valensa, Isack Abraham",d,575v,Selijn,"Semack Valensa, Isack Abraham",,,,
KLAC02572000280_2R.txt,32,"Semagh, Dr. Daniel                                                             J                576","Semagh, Dr. Daniel",J,576,Semagh,Dr. Daniel,,,,
KLAC02572000280_2R.txt,33,"Semagh Ferro, Abraham                                J         575","Semagh Ferro, Abraham",J,575,Semagh Ferro,Abraham,,,,
KLAC02572000280_2R.txt,34,"Semagh de Valenca, Hetser — kinderen van             J         575","Semagh de Valenca, Hetser — kinderen van",J,575,Semagh de Valenca,Hetser,,kinderen van,,
KLAC02572000280_2R.txt,35,"Semmel, Johannes van — sijverwer — van huisvrouw    55         524","Semmel, Johannes van — sijverwer — van huisvrouw",55,524,Semmel,Johannes,van,sijverwer — van huisvrouw,,
KLAC02572000281_2R.txt,0,"Sena, Abrahanm                                       26         255","Sena, Abrahanm",26,255,Sena,Abrahanm,,,,
KLAC02572000281_2R.txt,1,""" , Bertram — hoedecramer                          7          57v","Sena, Bertram — hoedecramer",7,57v,Sena,Bertram,,hoedecramer,,
KLAC02572000281_2R.txt,2,""" , Jan                       60     563","Sena, Jan",60,563,Sena,Jan,,,,
KLAC02572000281_2R.txt,3,"Sende, Jan van — sijdelaakenkooper                   8          71v","Sende, Jan van — sijdelaakenkooper",8,71v,Sende,Jan,van,sijdelaakenkooper,,
KLAC02572000281_2R.txt,4,"Seneka, Gerrit Willemsz — glasemaker                46         434","Seneka, Gerrit Willemsz — glasemaker",46,434,Seneka,Gerrit Willemsz,,glasemaker,,
KLAC02572000281_2R.txt,5,"Senepaert, Jacob — sijverver                        35         339","Senepaert, Jacob — sijverver",35,339,Senepaert,Jacob,,sijverver,,
KLAC02572000281_2R.txt,6,"Senepaert, Constant —. verwer                        56         531","Senepaert, Constant —. verwer",56,531,Senepaert,Constant,,. verwer,,
KLAC02572000281_2R.txt,7,""" , Susenna                                  49         457v","Senepaert, Susenna",49,457v,Senepaert,Susenna,,,,
KLAC02572000281_2R.txt,8,"Seneschael, Wed. Antonij                            38         365","Seneschael, Wed. Antonij",38,365,Seneschael,Wed. Antonij,,,,
KLAC02572000281_2R.txt,9,"Senior, Josua de Baruch                              J         582","Senior, Josua de Baruch",J,582,Senior,Josua,de,,,
KLAC02572000281_2R.txt,10,"Senior Henriques, Mordochai                          J         578","Senior Henriques, Mordochai",J,578,Senior Henriques,Mordochai,,,,
KLAC02572000281_2R.txt,11,"Sente, Ide — vlodschuijtvoerder                     49         L58v","Sente, Ide — vlodschuijtvoerder",49,L58v,Sente,Ide,,vlodschuijtvoerder,,
KLAC02572000281_2R.txt,12,""" , Jacob — schipper op de Straet                51         473","Sente, Jacob — schipper op de Straet",51,473,Sente,Jacob,,schipper op de Straet,,
KLAC02572000281_2R.txt,13,"Serrurier, Louis                                    30         296v","Serrurier, Louis",30,296v,Serrurier,Louis,,,,
KLAC02572000281_2R.txt,14,"Serrurier, Thomas                                    7          57","Serrurier, Thomas",7,57,Serrurier,Thomas,,,,
KLAC02572000281_2R.txt,15,"Serrurier, Pierre le                                 4          35","Serrurier, Pierre le",4,35,Serrurier,Pierre le,,,,
KLAC02572000281_2R.txt,16,"Serurier, Philip                           13       114v","Serurier, Philip",13,114v,Serurier,Philip,,,,
KLAC02572000281_2R.txt,17,"Servaes, Femmitge                                   l2         109v","Servaes, Femmitge",l2,109v,Servaes,Femmitge,,,,
KLAC02572000281_2R.txt,18,""" , Wed. Geurt                                  5          44","Servaes, Wed. Geurt",5,44,Servaes,Wed. Geurt,,,,
KLAC02572000281_2R.txt,19,""" , Philips — kleermaker                        2          lb4v","Servaes, Philips — kleermaker",2,lb4v,Servaes,Philips,,kleermaker,,
KLAC02572000281_2R.txt,20,"Serwouters, Johannes — apotheker                    43         4o3v","Serwouters, Johannes — apotheker",43,4o3v,Serwouters,Johannes,,apotheker,,
KLAC02572000281_2R.txt,21,""" , Cornelis                                6          52","Serwouters, Cornelis",6,52,Serwouters,Cornelis,,,,
KLAC02572000281_2R.txt,22,"Sette, Jan — greinwercker                           47       44Ov","Sette, Jan — greinwercker",47,44Ov,Sette,Jan,,greinwercker,,
KLAC02572000281_2R.txt,23,""" , Jan — de Jonge                               50      62","Sette, Jan — de Jonge",50,62,Sette,Jan,,de Jonge,,
KLAC02572000281_2R.txt,24,"Seuter, Abraham le — wijnkooper                      8          69v","Seuter, Abraham le — wijnkooper",8,69v,Seuter,Abraham le,,wijnkooper,,
KLAC02572000281_2R.txt,25,""" , Elisabeth le                                 8          70","Seuter, Elisabeth le",8,70,Seuter,Elisabeth le,,,,
KLAC02572000281_2R.txt,26,"Sevenhoven, Isack van                               27         268","Sevenhoven, Isack van",27,268,Sevenhoven,Isack,van,,,
KLAC02572000281_2R.txt,27,""" , Johannes van                            32         314","Sevenhoven, Johannes van",32,314,Sevenhoven,Johannes,van,,,
KLAC02572000281_2R.txt,28,""" , Catharina van                           27         268","Sevenhoven, Catharina van",27,268,Sevenhoven,Catharina,van,,,
KLAC02572000281_2R.txt,29,""" , Claes van                               e7         268","Sevenhoven, Claes van",e7,268,Sevenhoven,Claes,van,,,
KLAC02572000281_2R.txt,30,""" , Simon van                               27         268","Sevenhoven, Simon van",27,268,Sevenhoven,Simon,van,,,
KLAC02572000281_2R.txt,31,""" , Yillem van                              27         268","Sevenhoven, Yillem van",27,268,Sevenhoven,Yillem,van,,,
KLAC02572000281_2R.txt,32,"Seventer, Anna van                                  24         z221v","Seventer, Anna van",24,z221v,Seventer,Anna,van,,,
KLAC02572000281_2R.txt,33,""" , Elisabeth van                         9        84","Seventer, Elisabeth van",9,84,Seventer,Elisabeth,van,,,
KLAC02572000281_2R.txt,34,""" , Maria van                                 24         221v","Seventer, Maria van",24,221v,Seventer,Maria,van,,,
KLAC02572000281_2R.txt,35,"Seventer, Wed. van — geb; Lijsbeth de Vries         4i         417","Seventer, Wed. van — geb; Lijsbeth de Vries",4i,417,Seventer,Wed.,van,geb; Lijsbeth de Vries,,
KLAC02572000281_2R.txt,36,"Severius, Pieter — boomsluijter                      T         613v","Severius, Pieter — boomsluijter",T,613v,Severius,Pieter,,boomsluijter,,
KLAC02572000282_2R.txt,0,"Sevestar, mr. Gerrit Jansz                           54         512v","Sevestar, mr. Gerrit Jansz",54,512v,Sevestar,mr. Gerrit Jansz,,,,
KLAC02572000282_2R.txt,1,"Sevin, Pieter — verffverkoper                       18         169","Sevin, Pieter — verffverkoper",18,169,Sevin,Pieter,,verffverkoper,,
KLAC02572000282_2R.txt,2,""" , Wed. Anthonij — beddeverkoopster             18         169","Sevin, Wed. Anthonij — beddeverkoopster",18,169,Sevin,Wed. Anthonij,,beddeverkoopster,,
KLAC02572000282_2R.txt,3,"Seijen, Joan                                        59         550v","Seijen, Joan",59,550v,Seijen,Joan,,,,
KLAC02572000282_2R.txt,4,"Siavis, David de                                     J         582v","Siavis, David de",J,582v,Siavis,David,de,,,
KLAC02572000282_2R.txt,5,"Sibilla, Claasje                          59       554v","Sibilla, Claasje",59,554v,Sibilla,Claasje,,,,
KLAC02572000282_2R.txt,6,"Sichema, Anna                                       60         558","Sichema, Anna",60,558,Sichema,Anna,,,,
KLAC02572000282_2R.txt,7,"Sicx, Elisabeth                                     24         z21v","Sicx, Elisabeth",24,z21v,Sicx,Elisabeth,,,,
KLAC02572000282_2R.txt,8,""" ,   Joan — comm. Zee zaken                        R         607v","Sicx,   Joan — comm. Zee zaken",R,607v,Sicx,Joan,,comm. Zee zaken,,
KLAC02572000282_2R.txt,9,""" , Pieter                                         9            80","Sicx, Pieter",9,80,Sicx,Pieter,,,,
KLAC02572000282_2R.txt,10,""" , Wed. Willenm                                   55         522v","Sicx, Wed. Willenm",55,522v,Sicx,Wed. Willenm,,,,
KLAC02572000282_2R.txt,11,"Siebe, Jeuriaen — tapper                            12         113","Siebe, Jeuriaen — tapper",12,113,Siebe,Jeuriaen,,tapper,,
KLAC02572000282_2R.txt,12,"Siepels, Hans                                        8          72","Siepels, Hans",8,72,Siepels,Hans,,,,
KLAC02572000282_2R.txt,13,"Siepols, Hans — suppoost bank van leening            O         596v","Siepols, Hans — suppoost bank van leening",O,596v,Siepols,Hans,,suppoost bank van leening,,
KLAC02572000282_2R.txt,14,"Siercksma, Volkert                                   5          43v","Siercksma, Volkert",5,43v,Siercksma,Volkert,,,,
KLAC02572000282_2R.txt,15,"Sieuwers, Daefje                                    47         L39v","Sieuwers, Daefje",47,L39v,Sieuwers,Daefje,,,,
KLAC02572000282_2R.txt,16,""" , Dieuwertje — wed. Marten Teunisz          51         479v","Sieuwers, Dieuwertje — wed. Marten Teunisz",51,479v,Sieuwers,Dieuwertje,,wed. Marten Teunisz,,
KLAC02572000282_2R.txt,17,"Sieuwertsz, Pieter — bierdrager                     47         44Ov","Sieuwertsz, Pieter — bierdrager",47,44Ov,Sieuwertsz,Pieter,,bierdrager,,
KLAC02572000282_2R.txt,18,""" , Teunis — blockemaker                    32         309","Sieuwertsz, Teunis — blockemaker",32,309,Sieuwertsz,Teunis,,blockemaker,,
KLAC02572000282_2R.txt,19,"Sieuwerts, Trijntje — vroedervrouw                   T         616","Sieuwerts, Trijntje — vroedervrouw",T,616,Sieuwerts,Trijntje,,vroedervrouw,,
KLAC02572000282_2R.txt,20,"Sieuwertsz, wed. Willem                             48         445","Sieuwertsz, wed. Willem",48,445,Sieuwertsz,wed. Willem,,,,
KLAC02572000282_2R.txt,21,""" , Witse                                   25         2553v","Sieuwertsz, Witse",25,2553v,Sieuwertsz,Witse,,,,
KLAC02572000282_2R.txt,22,"Sievertsz, Theunis — vleeshouwer                    34         331v","Sievertsz, Theunis — vleeshouwer",34,331v,Sievertsz,Theunis,,vleeshouwer,,
KLAC02572000282_2R.txt,23,"Silkens, Willem — kruijdenier                        8          72v","Silkens, Willem — kruijdenier",8,72v,Silkens,Willem,,kruijdenier,,
KLAC02572000282_2R.txt,24,"Silva, Abraham Mendes da                             J         579v","Silva, Abraham Mendes da",J,579v,Silva,Abraham Mendes da,,,,
KLAC02572000282_2R.txt,25,""" , Henrico Mendes da — de zoon                   J         570","Silva, Henrico Mendes da — de zoon",J,570,Silva,Henrico Mendes da,,de zoon,,
KLAC02572000282_2R.txt,26,""" , Isak Mendes d'a                               J         581v","Silva, Isak Mendes d'a",J,581v,Silva,Isak Mendes d'a,,,,
KLAC02572000282_2R.txt,27,""" , Manuel Gomes de                               J         578","Silva, Manuel Gomes de",J,578,Silva,Manuel Gomes,de,,,
KLAC02572000282_2R.txt,28,"Silverlingh, Susanna                                 7          67v","Silverlingh, Susanna",7,67v,Silverlingh,Susanna,,,,
KLAC02572000282_2R.txt,29,"Zimenes, Isack Levi                                  J         575v","Zimenes, Isack Levi",J,575v,Zimenes,Isack Levi,,,,
KLAC02572000282_2R.txt,30,"Simon, Wed. Cornelis                         54       516","Simon, Wed. Cornelis",54,516,Simon,Wed. Cornelis,,,,
KLAC02572000282_2R.txt,31,""" ,  bisquitbacker                                5k         510","Simon,  bisquitbacker",5k,510,Simon,bisquitbacker,,,,
KLAC02572000282_2R.txt,32,"Sinonsz, Wed. Jacob                                 16         148","Sinonsz, Wed. Jacob",16,148,Sinonsz,Wed. Jacob,,,,
KLAC02572000282_2R.txt,33,""" , Jan — nagelmacker                          16         149","Sinonsz, Jan — nagelmacker",16,149,Sinonsz,Jan,,nagelmacker,,
KLAC02572000282_2R.txt,34,""" , Jan — schoolmeester                        53         503","Sinonsz, Jan — schoolmeester",53,503,Sinonsz,Jan,,schoolmeester,,
KLAC02572000282_2R.txt,35,""" , Claas — boordemaker                        27         263","Sinonsz, Claas — boordemaker",27,263,Sinonsz,Claas,,boordemaker,,
KLAC02572000282_2R.txt,36,""" , Claes                                      36         3470","Sinonsz, Claes",36,3470,Sinonsz,Claes,,,,
KLAC02572000282_2R.txt,37,""" , Cornelis — mr timmerman                    54         516v","Sinonsz, Cornelis — mr timmerman",54,516v,Sinonsz,Cornelis,,mr timmerman,,
KLAC02572000283_2R.txt,0,"Simonsz, Laurens — sluijswaghter                     1           6v","Simonsz, Laurens — sluijswaghter",1,6v,Simonsz,Laurens,,sluijswaghter,,
KLAC02572000283_2R.txt,1,""" , Lieve — schoenmaecker                      15         133","Simonsz, Lieve — schoenmaecker",15,133,Simonsz,Lieve,,schoenmaecker,,
KLAC02572000283_2R.txt,2,"Simons, Marritje — Erven van                        52         492","Simons, Marritje — Erven van",52,492,Simons,Marritje,,Erven van,,
KLAC02572000283_2R.txt,3,""" , Neeltje — Erven van                         51         472","Simons, Neeltje — Erven van",51,472,Simons,Neeltje,,Erven van,,
KLAC02572000283_2R.txt,4,"Sinonsz, Pieter                                     59         553","Sinonsz, Pieter",59,553,Sinonsz,Pieter,,,,
KLAC02572000283_2R.txt,5,""" , Wed. Simon — geb. Saertje                  36         348","Sinonsz, Wed. Simon — geb. Saertje",36,348,Sinonsz,Wed. Simon,,geb. Saertje,,
KLAC02572000283_2R.txt,6,"Simons, Veijntje                                    30         294","Simons, Veijntje",30,294,Simons,Veijntje,,,,
KLAC02572000283_2R.txt,7,"Sinsonsz, Jan                                       51         481v","Sinsonsz, Jan",51,481v,Sinsonsz,Jan,,,,
KLAC02572000283_2R.txt,8,"Sincker, Ótto                                       16         148","Sincker, Ótto",16,148,Sincker,Ótto,,,,
KLAC02572000283_2R.txt,9,"Singel, Gijsbert van — seepsieder                   49         458","Singel, Gijsbert van — seepsieder",49,458,Singel,Gijsbert,van,seepsieder,,
KLAC02572000283_2R.txt,10,""" , Pieter van — sijdewinkelier                  4          27","Singel, Pieter van — sijdewinkelier",4,27,Singel,Pieter,van,sijdewinkelier,,
KLAC02572000283_2R.txt,11,""" , Wed. Pieter van                              4          27","Singel, Wed. Pieter van",4,27,Singel,Wed. Pieter,van,,,
KLAC02572000283_2R.txt,12,"Singeson, Isak — boeukhouder                        27         258","Singeson, Isak — boeukhouder",27,258,Singeson,Isak,,boeukhouder,,
KLAC02572000283_2R.txt,13,"Singraed, Hendrick                                  40         378","Singraed, Hendrick",40,378,Singraed,Hendrick,,,,
KLAC02572000283_2R.txt,14,"Sinnick, Margarete van — Erven van                  25         240","Sinnick, Margarete van — Erven van",25,240,Sinnick,Margarete,van,Erven van,,
KLAC02572000283_2R.txt,15,"Sipkens, Joris — erf van                            17         156v","Sipkens, Joris — erf van",17,156v,Sipkens,Joris,,erf van,,
KLAC02572000283_2R.txt,16,""" , Joris — erf van                            17         162","Sipkens, Joris — erf van",17,162,Sipkens,Joris,,erf van,,
KLAC02572000283_2R.txt,17,"Sirxma, Wed. Goose                                  19         175v","Sirxma, Wed. Goose",19,175v,Sirxma,Wed. Goose,,,,
KLAC02572000283_2R.txt,18,"Sisselingh, Adam — Erf van                          19         179v","Sisselingh, Adam — Erf van",19,179v,Sisselingh,Adam,,Erf van,,
KLAC02572000283_2R.txt,19,""" , Adam — erf van                          23         216v","Sisselingh, Adam — erf van",23,216v,Sisselingh,Adam,,erf van,,
KLAC02572000283_2R.txt,20,"Sits, Hugo                                           8         70","Sits, Hugo",8,70,Sits,Hugo,,,,
KLAC02572000283_2R.txt,21,"Sitter, Cornelis de                                 47        438","Sitter, Cornelis de",47,438,Sitter,Cornelis,de,,,
KLAC02572000283_2R.txt,22,"Sitter, Pieter de — sijreeder + erf vader          47         437","Sitter, Pieter de — sijreeder + erf vader",47,437,Sitter,Pieter,de,sijreeder + erf vader,,
KLAC02572000283_2R.txt,23,"Sitters, Wed. Nicolaes van                          22         200v","Sitters, Wed. Nicolaes van",22,200v,Sitters,Wed. Nicolaes,van,,,
